Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Guard, R.",COL,1,5,5,0,1,11
"Danger, D.",COL,1,10,0,0,1,11
"LeFevre, R.",COL,1,7,0,0,1,11
"Guard, L.",COL,0,0,5,0,1,11
"Centre, S.",COL,0,0,3,0,1,11
"Grau, M.",COL,0,0,3,0,1,11
"Cansino, D.",COL,0,0,2,0,1,11
"Chipmunk, A.",COL,0,0,2,0,1,11
"Tackle, L.",COL,0,0,2,0,1,11
"Tackle, R.",COL,0,0,0,1,1,11
"Sackerman, F.",AZ,2,20,0,0,1,11
"Robotman, C.",AZ,1,15,4,0,1,11
"Dwyer, J.",AZ,1,5,0,0,1,11
"Earl, B.",AZ,1,10,0,0,1,11
"Hobbs, S.",AZ,1,5,0,0,1,11
"Waiters, A.",AZ,1,15,0,0,1,11
"Robotman, E.",AZ,0,0,4,0,1,11
"Robotman, B.",AZ,0,0,3,1,1,11
"Mackworthy, R.",AZ,0,0,2,0,1,11
"Robotman, A.",AZ,0,0,2,0,1,11
"Robotman, D.",AZ,0,0,2,0,1,11
