Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Arrabiata, D.",PHI,1,5,0,0,8,26
"Tremblay, S.",PHI,0,0,8,1,8,26
"Biddle, E.",PHI,0,0,6,0,8,26
"Mifflin, T.",PHI,0,0,6,0,8,26
"Franklin, B.",PHI,0,0,5,1,8,26
"Blocksdale Jr., A.",PHI,0,0,3,0,8,26
"Torenson, S.",PHI,0,0,2,0,8,26
"Eriksen, W.",AZ,1,10,0,0,8,26
"Koniecpolski, S.",AZ,1,5,0,0,8,26
"Miller, P.",AZ,1,5,0,0,8,26
"Passmann, T.",AZ,1,5,0,0,8,26
"Style, T.",AZ,0,0,8,0,8,26
"Cadaire, M.",AZ,0,0,4,0,8,26
"Golladay, C.",AZ,0,0,4,0,8,26
"Pancakes, B.",AZ,0,0,3,0,8,26
"Raccoon, R.",AZ,0,0,3,0,8,26
"Cone, T.",AZ,0,0,2,0,8,26
"Pama, D.",AZ,0,0,2,0,8,26
