Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Jensen, C.",AUS,10,0,0,1,0,0,0,0,0,0,0,0,1,17
"Bakshi, S.",AUS,8,0,0,0,0,0,0,0,0,0,0,0,1,17
"Edmond, H.",AUS,6,0,1,1,0,0,0,0,0,0,0,0,1,17
"Snider, N.",AUS,6,3,0,0,0,0,0,0,0,0,0,0,1,17
"Okura, T.",AUS,5,0,0,0,0,0,0,0,0,0,0,0,1,17
"Lavelle Jr., D.",AUS,4,0,0,1,1,0,0,0,0,0,0,0,1,17
"Henry, J.",AUS,3,2,0,0,0,0,0,0,0,0,0,0,1,17
"Kuusela, G.",AUS,3,0,1,0,0,0,0,0,0,0,0,0,1,17
"Castle, S.",AUS,2,0,0,0,0,0,0,0,0,0,0,0,1,17
"Wizardry, D.",AUS,2,0,0,0,0,0,0,0,0,0,0,0,1,17
"Robertson, A.",AUS,1,0,1,0,0,0,0,0,0,0,0,0,1,17
"Harrison, W.",NO,11,0,0,1,0,0,0,0,0,0,0,0,1,17
"Slothface, J.",NO,11,0,1,0,0,0,0,0,0,0,0,0,1,17
"Arnold, D.",NO,8,0,0,0,0,0,0,0,0,0,0,0,1,17
"Bode, Q.",NO,8,0,0,1,0,0,0,0,0,0,0,0,1,17
"SafeStrongBot, Z.",NO,5,0,0,0,0,0,0,0,0,0,0,0,1,17
"Taylor, D.",NO,5,0,0,2,0,0,0,0,0,0,0,0,1,17
"Ennis, B.",NO,4,0,0,0,0,0,0,0,0,0,0,0,1,17
"FatTackle9, Z.",NO,3,0,0,0,0,0,0,0,0,0,0,0,1,17
"Rax, L.",NO,3,0,0,0,0,0,0,0,0,0,0,0,1,17
"Jefferson IV, J.",NO,2,0,0,1,0,0,0,0,0,0,0,0,1,17
"Andrews, J.",NO,1,0,0,0,0,0,0,0,0,0,0,0,1,17
