Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Valdyr, M.",YKW,1,5,0,0,15,23
"Forty-Two, L.",YKW,0,0,7,0,15,23
"Ones, B.",YKW,0,0,4,0,15,23
"Pooky, S.",YKW,0,0,4,0,15,23
"Rchonsucks, A.",YKW,0,0,3,0,15,23
"Skyline, A.",YKW,0,0,3,0,15,23
"Amper, T.",YKW,0,0,1,1,15,23
"Hanyadi, M.",YKW,0,0,1,0,15,23
"Tackle, L.",COL,1,5,4,1,15,23
"Thruster, D.",COL,1,10,3,0,15,23
"Scott, R.",COL,1,5,0,0,15,23
"Guard, L.",COL,0,0,5,0,15,23
"Centre, S.",COL,0,0,4,0,15,23
"Guard, R.",COL,0,0,3,1,15,23
"Gilbert, R.",COL,0,0,1,0,15,23
"Owens, A.",COL,0,0,1,0,15,23
"Sauce, E.",COL,0,0,1,0,15,23
