Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pooky, S.",YKW,2,10,2,0,12,7
"Mushing, M.",YKW,1,10,2,0,12,7
"Rainey, R.",YKW,1,5,0,0,12,7
"Tuck, J.",YKW,1,5,0,0,12,7
"Ones, B.",YKW,0,0,9,0,12,7
"Rchon, A.",YKW,0,0,5,0,12,7
"Harris Jr., F.",YKW,0,0,2,1,12,7
"McPoyal, G.",YKW,0,0,2,0,12,7
"Amper, T.",YKW,0,0,1,0,12,7
"Vibrations, F.",COL,2,15,2,0,12,7
"Pierno, N.",COL,2,10,0,0,12,7
"Aaron, D.",COL,1,4,0,0,12,7
"Ishigawa, H.",COL,1,5,0,0,12,7
"Sandoval, A.",COL,1,5,0,0,12,7
"Windchesthair, A.",COL,0,0,4,0,12,7
"Knuckler, B.",COL,0,0,3,0,12,7
"Joyce, S.",COL,0,0,2,0,12,7
"O'Sullivan, S.",COL,0,0,2,0,12,7
"Down, D.",COL,0,0,1,1,12,7
"Nuck, B.",COL,0,0,1,0,12,7
"Bastard, F.",COL,0,0,0,1,12,7
