Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Marsh, S.",HON,0,0,7,1,3,26
"Broflovski, K.",HON,0,0,4,0,3,26
"Cartman, E.",HON,0,0,2,0,3,26
"Hex, T.",HON,0,0,2,0,3,26
"Krashwagen, R.",HON,0,0,2,0,3,26
"Littlewood, R.",HON,0,0,1,0,3,26
"McCormick, K.",HON,0,0,1,0,3,26
"Kimanje, J.",OCO,1,5,4,0,3,26
"Despacito Jr., G.",OCO,1,5,0,0,3,26
"Scott, R.",OCO,1,5,0,0,3,26
"Tank, G.",OCO,1,5,0,0,3,26
"Mo, N.",OCO,0,0,6,0,3,26
"Beerus, L.",OCO,0,0,4,0,3,26
"Nakamura, T.",OCO,0,0,2,0,3,26
"Trunks, F.",OCO,0,0,1,0,3,26
