Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Brown, M.",OCO,1,5,0,0,10,9
"Enchant, E.",OCO,1,5,0,0,10,9
"Dermot, F.",OCO,0,0,4,0,10,9
"Dermot, F.",OCO,0,0,4,0,10,9
"Dermot, F.",OCO,0,0,3,1,10,9
"Dermot, F.",OCO,0,0,3,0,10,9
"Dermot, F.",OCO,0,0,1,0,10,9
"Yates, J.",OCO,0,0,0,1,10,9
"David, M.",PHI,1,5,0,0,10,9
"Wright, J.",PHI,1,5,0,0,10,9
"Van Buren, M.",PHI,0,0,7,1,10,9
"Hayes, R.",PHI,0,0,6,0,10,9
"Farlane, D.",PHI,0,0,3,2,10,9
"Filmore, M.",PHI,0,0,3,1,10,9
"Tyler, J.",PHI,0,0,2,2,10,9
"Arthur, C.",PHI,0,0,2,1,10,9
"Nyquist, W.",PHI,0,0,1,1,10,9
"O'Sullivan, S.",PHI,0,0,1,0,10,9
"O'Sullivan, C.",PHI,0,0,0,1,10,9
