Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Star, L.",BAL,2,20,1,0,1,4
"Diggler, D.",BAL,1,5,4,0,1,4
"Dam, D.",BAL,1,15,0,0,1,4
"Metas, B.",BAL,1,10,0,0,1,4
"Wheat, B.",BAL,1,10,0,0,1,4
"Willie, T.",BAL,1,7,0,0,1,4
"Steele, R.",BAL,0,0,5,1,1,4
"Jeremy, R.",BAL,0,0,3,0,1,4
"Taylor, O.",BAL,0,0,2,1,1,4
"Grey, S.",BAL,0,0,1,0,1,4
"Ones, B.",YKW,2,10,2,0,1,4
"Mushing, M.",YKW,1,5,6,0,1,4
"Askins, J.",YKW,1,5,1,0,1,4
"Jarden, G.",YKW,1,10,0,0,1,4
"Lavelle, D.",YKW,1,5,0,0,1,4
"Ridley, W.",YKW,1,5,0,0,1,4
"Pooky, S.",YKW,0,0,2,0,1,4
"Rchon, A.",YKW,0,0,2,0,1,4
"Kennedy, E.",YKW,0,0,1,1,1,4
"Nuck, B.",YKW,0,0,1,0,1,4
"Amper, T.",YKW,0,0,0,1,1,4
