Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Dillmiballs, F.",SAR,13,0,0,1/1,0,0,0,0,0/0/0,1,0,0,0,10,25
"Andrews, H.",SAR,11,0,0,1/1,3,1,0,0,0/0/0,1,0,0,0,10,25
"Beat, N.",SAR,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Mango-Panda, H.",SAR,7,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,10,25
"Adams, X.",SAR,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,10,25
"Clemente, C.",SAR,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Nkiah, J.",SAR,5,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,10,25
"Goku, S.",SAR,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Heights, A.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Karpaasi, M.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Jackson, D.",SAR,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Suzuki, S.",PHI,7,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,10,25
"D'Attoria V, R.",PHI,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Om, T.",PHI,5,2,1,0/0,0,0,1,0,0/0/0,0,0,0,0,10,25
"Booker, B.",PHI,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Cross, M.",PHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Eriksen, W.",PHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Wrecks, T.",PHI,3,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Zelos, J.",PHI,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"DeSoto, J.",PHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Gronlie, T.",PHI,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Haywood, H.",PHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
