Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hendrix, K.",BAL,2,10,0,0,5,3
"Danvers, J.",BAL,1,5,3,0,5,3
"Harrison, S.",BAL,1,5,0,0,5,3
"Stormblessed, N.",BAL,1,5,0,0,5,3
"Andres, J.",BAL,0,0,5,0,5,3
"Blocksdale, A.",BAL,0,0,4,0,5,3
"Lee, B.",BAL,0,0,2,0,5,3
"Farlane, D.",BAL,0,0,1,0,5,3
"Koch, D.",BAL,0,0,1,0,5,3
"Robinson, M.",BAL,0,0,1,0,5,3
"Maddox, S.",LV,2,15,0,0,5,3
"LeClair, A.",LV,1,5,0,0,5,3
"Saginaw, A.",LV,1,5,0,0,5,3
"Shoate, T.",LV,1,5,0,0,5,3
"Varga, T.",LV,1,5,0,0,5,3
"Tebow, T.",LV,0,0,5,0,5,3
"Coalrange, C.",LV,0,0,4,2,5,3
"Stone, W.",LV,0,0,4,0,5,3
"Jefferspin, S.",LV,0,0,2,3,5,3
"Bullard, T.",LV,0,0,1,2,5,3
"Tenzini, G.",LV,0,0,1,0,5,3
