Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Sharpei, V.",SJS,11,0,0,0,0,0,0,0,0,0,0,0,5,5
"Jefferson, L.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,5,5
"Bayley, B.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,5,5
"Hansen, A.",SJS,6,0,1,1,0,0,0,0,0,0,0,0,5,5
"Lewith, T.",SJS,5,0,1,0,0,0,0,0,0,0,0,0,5,5
"Charlton, E.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,5,5
"Miller, D.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,5,5
"Okonkwo, C.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,5,5
"Brill, J.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,5,5
"Canton, J.",SJS,1,0,0,1,0,0,0,0,0,0,0,0,5,5
"Chambers III, C.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,5,5
"Tiernan, L.",YKW,9,0,0,1,0,0,0,0,0,0,0,0,5,5
"Ridley, W.",YKW,8,0,1,2,0,0,0,0,0,0,0,0,5,5
"Carter, P.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,5,5
"Floggity, J.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,5,5
"Hardrool, C.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,5,5
"Kane, M.",YKW,5,1,0,1,0,0,0,0,0,0,0,0,5,5
"Lavelle, D.",YKW,5,0,0,2,0,0,0,0,0,0,0,0,5,5
"Taylor, C.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,5,5
"Bj̦rnsson, B.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,5,5
"Blade, B.",YKW,2,0,1,0,0,0,0,0,0,0,0,0,5,5
"Maddox, R.",YKW,2,1,1,0,0,0,0,0,0,0,0,0,5,5
"Fitzfatrick, R.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,5,5
"Medved, E.",YKW,0,0,0,0,0,0,0,0,0,1,0,0,5,5
