Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"QuakStak, D.",NY,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Winchester, H.",NY,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"McGullager, T.",NY,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Andrews, J.",NY,5,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,13,25
"Banks, J.",NY,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Kirkby, T.",NY,5,0,1,0/0,1,1,0,1,0/0/0,0,0,0,0,13,25
"Thumper, B.",NY,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Kearse, J.",NY,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Roberts, B.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"McTackle, R.",NY,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Ocewilder, S.",NY,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Lavigne, D.",HON,11,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Kackpoo, H.",HON,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Montain, A.",HON,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Thornton, B.",HON,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Edd, B.",HON,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Ka'ana'ana, B.",HON,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Dawkins, S.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Fields, G.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Waters, J.",HON,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Jackson, R.",HON,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Jeffrey, T.",HON,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Rucker, R.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
