Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Okura, T.",AUS,1,5,0,0,5,20
"Tidwell, R.",AUS,1,10,0,0,5,20
"A'Barelyanything, L.",AUS,0,0,8,0,5,20
"A'Moderateamount, L.",AUS,0,0,4,0,5,20
"Beaver-Dantes, E.",AUS,0,0,4,0,5,20
"A'Ton, L.",AUS,0,0,2,1,5,20
"Mendonca, M.",AUS,0,0,2,1,5,20
"A'Little, L.",AUS,0,0,1,0,5,20
"Larson, P.",AUS,0,0,1,0,5,20
"Abernathy, K.",OCO,1,14,0,0,5,20
"Ginsberg, D.",OCO,1,7,0,0,5,20
"Lazer-Eyes, G.",OCO,1,5,0,0,5,20
"Mbanefo, K.",OCO,1,15,0,0,5,20
"Storm, J.",OCO,1,38,0,0,5,20
"Johns, A.",OCO,0,0,6,0,5,20
"Iridian, G.",OCO,0,0,4,0,5,20
"Harrison, H.",OCO,0,0,3,2,5,20
"Pak, Y.",OCO,0,0,3,0,5,20
"Wokkenfuss, G.",OCO,0,0,3,0,5,20
"Reed, A.",OCO,0,0,1,0,5,20
"Shady, S.",OCO,0,0,0,1,5,20
