Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tomatonose, P.",NO,1,4,2,0,3,6
"Andres, J.",NO,1,15,0,0,3,6
"Mills, B.",NO,1,3,0,0,3,6
"Ory, K.",NO,0,0,4,1,3,6
"Armstrong, L.",NO,0,0,4,0,3,6
"Roll, J.",NO,0,0,4,0,3,6
"Ruffins, K.",NO,0,0,3,0,3,6
"Savea, A.",NO,0,0,3,0,3,6
"Bolden, B.",NO,0,0,2,0,3,6
"Tenzini, G.",NO,0,0,2,0,3,6
"Dunedain, H.",AZ,2,10,5,0,3,6
"Law, C.",AZ,1,15,1,0,3,6
"Dwyer, J.",AZ,1,5,0,0,3,6
"Waiters, A.",AZ,1,10,0,0,3,6
"Took, B.",AZ,0,0,5,0,3,6
"Beard, T.",AZ,0,0,4,0,3,6
"Halfelven, E.",AZ,0,0,1,0,3,6
"Mackworthy, R.",AZ,0,0,1,0,3,6
