Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hobbs, S.",OCO,2,9,0,0,9,16
"Reed, A.",OCO,2,15,0,0,9,16
"Harrison, H.",OCO,1,5,1,1,9,16
"Thompson, P.",OCO,0,0,8,0,9,16
"Johns, A.",OCO,0,0,7,0,9,16
"Walentine, M.",OCO,0,0,6,0,9,16
"Stennet, J.",OCO,0,0,3,0,9,16
"Pitcher, A.",OCO,0,0,2,0,9,16
"Blaze, J.",OCO,0,0,1,0,9,16
"Paracomida, G.",SJS,1,10,9,0,9,16
"Johnson, R.",SJS,1,5,6,0,9,16
"Jeffries, W.",SJS,1,15,2,0,9,16
"Deringer, K.",SJS,1,5,0,0,9,16
"Pennington, T.",SJS,1,5,0,0,9,16
"Chains, J.",SJS,0,0,5,1,9,16
"Willis, T.",SJS,0,0,5,0,9,16
"Olsen, C.",SJS,0,0,1,0,9,16
"Wright, D.",SJS,0,0,1,0,9,16
