Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Zelos, J.",PHI,11,0,0,1/0,1,1,0,1,0/0/0,0,0,0,0,3,25
"DeSoto, J.",PHI,9,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Eriksen, W.",PHI,6,0,1,0/0,1,1,0,0,0/0/0,0,0,0,0,3,25
"D'Attoria V, R.",PHI,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Suzuki, S.",PHI,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Cross, M.",PHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Om, T.",PHI,4,1,0,1/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Booker, B.",PHI,2,0,0,0/0,1,1,0,1,0/0/0,0,0,0,0,3,25
"Wrecks, T.",PHI,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Culbertson, R.",PHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Gronlie, T.",PHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Haywood, H.",PHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Howyanow, W.",PHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Nkiah, J.",SAR,9,0,1,1/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Dillmiballs, F.",SAR,8,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,3,25
"Clemente, C.",SAR,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Heights, A.",SAR,6,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Edd, B.",SAR,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Mango-Panda, H.",SAR,5,1,0,0/0,5,1,0,0,0/0/0,0,0,0,0,3,25
"Andrews, H.",SAR,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Adams, X.",SAR,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Goku, S.",SAR,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Beat, N.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Back, R.",SAR,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,3,25
"Manclaw, C.",SAR,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,3,25
