Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bender, T.",YKW,1,5,0,0,11,1
"Brownce, B.",YKW,1,5,0,0,11,1
"Hansen, A.",YKW,1,5,0,0,11,1
"Rivere, H.",YKW,1,5,0,0,11,1
"Akselsen, M.",YKW,0,0,4,0,11,1
"Ferguson, D.",YKW,0,0,4,0,11,1
"Bigboy18, Z.",YKW,0,0,2,0,11,1
"Floggity, J.",YKW,0,0,2,0,11,1
"Maddox, R.",YKW,0,0,2,0,11,1
"Larsendorf, R.",YKW,0,0,1,0,11,1
"Nuck, B.",YKW,0,0,0,1,11,1
"Crocker, B.",BAL,2,10,0,0,11,1
"Piper, W.",BAL,1,15,2,0,11,1
"Broadway, E.",BAL,1,5,0,0,11,1
"Robinson, M.",BAL,1,5,0,0,11,1
"Bigboy10, Z.",BAL,0,0,3,1,11,1
"Sharpei, V.",BAL,0,0,2,0,11,1
"Tenzini, G.",BAL,0,0,2,0,11,1
"Weal, J.",BAL,0,0,2,0,11,1
"Bigboy12, Z.",BAL,0,0,1,0,11,1
"Bigboy1, Z.",BAL,0,0,0,1,11,1
