Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Sandoval, A.",COL,1,10,3,0,10,2
"Bot, B.",COL,1,13,0,0,10,2
"Noble, L.",COL,1,5,0,0,10,2
"Saint, J.",COL,1,5,0,0,10,2
"Tweed, B.",COL,1,5,0,0,10,2
"Wozy, F.",COL,1,9,0,0,10,2
"Forthward, B.",COL,0,0,2,0,10,2
"Robicheaux, D.",COL,0,0,2,0,10,2
"Rodriguez, B.",COL,0,0,2,0,10,2
"Tech, G.",COL,0,0,1,1,10,2
"Finkenlarkin, S.",OCO,1,15,3,0,10,2
"Hamilton, C.",OCO,1,10,2,0,10,2
"Harris, F.",OCO,1,5,0,0,10,2
"Petrakis, A.",OCO,1,5,0,0,10,2
"Spector, M.",OCO,1,10,0,0,10,2
"Willie, T.",OCO,1,10,0,0,10,2
"Clegane, G.",OCO,0,0,5,1,10,2
"Wright Jr, G.",OCO,0,0,4,0,10,2
"Winchester, A.",OCO,0,0,3,0,10,2
"Davidson, J.",OCO,0,0,2,0,10,2
"Ferguson, D.",OCO,0,0,1,0,10,2
"Jenkins, L.",OCO,0,0,1,0,10,2
