Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Cross, M.",PHI,10,0,0,0,0,0,0,0,0,0,0,0,10,23
"Smoothie, E.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,10,23
"Booker, B.",PHI,5,0,0,1,0,0,0,0,0,0,0,0,10,23
"Eriksen, W.",PHI,5,0,0,2,2,0,1,0,0,0,0,0,10,23
"Stephens, W.",PHI,5,0,1,2,0,0,0,0,0,0,0,0,10,23
"D'Attoria V, R.",PHI,4,0,0,1,0,0,0,0,0,0,0,0,10,23
"Suzuki, S.",PHI,4,3,0,0,0,0,0,0,0,0,0,0,10,23
"Gronlie, T.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,10,23
"Howyanow, W.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,10,23
"Om, T.",PHI,3,0,1,0,0,0,0,0,0,0,0,0,10,23
"Gimmy, I.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,10,23
"Deck, I.",OCO,13,0,0,1,0,0,0,0,0,0,0,0,10,23
"Lattimer, A.",OCO,9,0,0,0,0,0,0,0,0,0,0,0,10,23
"Biggums, T.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,10,23
"Grievous, L.",OCO,5,1,0,0,0,0,0,0,0,0,0,0,10,23
"Eagle, R.",OCO,4,0,2,0,0,0,0,0,0,0,0,0,10,23
"Jones, D.",OCO,4,0,0,1,0,0,0,0,0,0,0,0,10,23
"Abernathy, K.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,10,23
"Edd, B.",OCO,3,2,0,0,0,0,0,0,0,0,0,0,10,23
"Vegeta, P.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,10,23
"Skarsgard, T.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,10,23
"Beerus, L.",OCO,1,0,0,1,0,0,0,0,0,0,0,0,10,23
