Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Joestar, J.",OCO,10,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Bob, B.",OCO,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,26
"Jones, D.",OCO,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Scott, R.",OCO,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Tank, G.",OCO,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Vegeta, P.",OCO,5,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,2,26
"Booker, B.",OCO,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,26
"Eagle, R.",OCO,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Abernathy, K.",OCO,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,2,26
"Biggums, T.",OCO,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,26
"Leaking, R.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Wheezer, C.",OCO,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Bass, L.",SJS,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,26
"Brackenridge, T.",SJS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Hilliard, R.",SJS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Cloudera, Y.",SJS,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Stein, P.",SJS,4,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,2,26
"Triplet, R.",SJS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Fisher, G.",SJS,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Vaughne, R.",SJS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Jaxon-Waxon, X.",SJS,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,26
"Crowder, R.",SJS,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
