Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Blade, B.",LV,1,5,0,0,9,3
"Grant, T.",LV,1,10,0,0,9,3
"Maddox, S.",LV,1,5,0,0,9,3
"Stone, W.",LV,1,10,0,0,9,3
"Coalrange, C.",LV,0,0,5,0,9,3
"Bullard, T.",LV,0,0,3,1,9,3
"Tanner, C.",LV,0,0,3,0,9,3
"Tebow, T.",LV,0,0,2,1,9,3
"Jefferspin, S.",LV,0,0,1,0,9,3
"Larsendorf, R.",LV,0,0,1,0,9,3
"Savea, A.",LV,0,0,1,0,9,3
"Boom, J.",OCO,1,5,0,0,9,3
"Boss, M.",OCO,1,15,0,0,9,3
"O'Sullivan, J.",OCO,1,15,0,0,9,3
"Reigns, J.",OCO,1,14,0,0,9,3
"Wright Jr, G.",OCO,0,0,8,0,9,3
"Hamilton, C.",OCO,0,0,5,0,9,3
"Winchester, A.",OCO,0,0,5,0,9,3
"Ferguson, D.",OCO,0,0,4,1,9,3
"Madlad, B.",OCO,0,0,3,2,9,3
"Clegane, G.",OCO,0,0,3,0,9,3
