Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Varga, T.",LV,8,0,0,2,0,0,0,0,0,0,0,0,9,3
"Maddox, S.",LV,7,0,0,1,0,0,0,0,0,0,0,0,9,3
"Morgan, L.",LV,7,0,0,0,0,0,0,0,0,0,0,0,9,3
"Stropko, B.",LV,7,0,0,1,0,0,0,0,0,0,0,0,9,3
"Cox, V.",LV,6,0,1,0,0,0,0,0,0,0,0,0,9,3
"Shoate, T.",LV,6,0,0,2,0,0,0,0,0,0,0,0,9,3
"Speed, D.",LV,5,0,0,0,0,0,0,0,0,0,0,0,9,3
"Blade, B.",LV,4,0,2,0,0,0,0,0,0,0,0,0,9,3
"Flimjollywop, S.",LV,4,1,0,0,0,0,0,0,0,0,0,0,9,3
"Saginaw, A.",LV,2,0,0,0,0,0,0,0,0,0,0,0,9,3
"Grant, T.",LV,1,0,0,0,0,0,0,0,0,0,0,0,9,3
"Lecavalier, R.",LV,1,0,0,0,0,0,0,0,0,0,0,0,9,3
"Verns, D.",OCO,10,0,0,1,0,0,0,0,0,0,0,0,9,3
"Tomlinson, A.",OCO,8,2,0,0,0,0,0,0,0,0,0,0,9,3
"Bavitz, I.",OCO,7,2,0,0,0,0,0,0,0,0,0,0,9,3
"O'Sullivan, J.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,9,3
"Spector, M.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,9,3
"Cox, J.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,9,3
"Kronen, R.",OCO,3,0,0,1,1,0,0,0,0,0,0,0,9,3
"King, J.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,9,3
"Petrakis, A.",OCO,2,0,0,1,0,0,0,0,0,0,0,0,9,3
"Boom, J.",OCO,1,0,1,0,0,0,0,0,0,0,0,0,9,3
