Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Light, B.",NO,1,5,0,0,3,25
"Simwell, L.",NO,1,5,0,0,3,25
"Ofyourlove, S.",NO,0,0,4,0,3,25
"Jimbo Jr., D.",NO,0,0,3,0,3,25
"Wolfcastle, R.",NO,0,0,3,0,3,25
"Room, W.",NO,0,0,2,1,3,25
"Gump, F.",NO,0,0,2,0,3,25
"Brew, S.",NO,0,0,1,2,3,25
"McCormick, A.",NO,0,0,1,0,3,25
"Rubbe, G.",NO,0,0,1,0,3,25
"Lanier, B.",SJS,1,5,0,0,3,25
"Vaughne, R.",SJS,1,5,0,0,3,25
"Johnson, R.",SJS,0,0,8,0,3,25
"Pest, T.",SJS,0,0,7,0,3,25
"George, D.",SJS,0,0,6,0,3,25
"Bot, B.",SJS,0,0,3,0,3,25
"Pancake, P.",SJS,0,0,3,0,3,25
"Cardrissian, R.",SJS,0,0,2,1,3,25
"Lackson, J.",SJS,0,0,2,0,3,25
"Lee, B.",SJS,0,0,2,0,3,25
