Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Sexjoke, A.",AUS,1,5,0,0,1,20
"A'Ton, L.",AUS,0,0,6,1,1,20
"A'Barelyanything, L.",AUS,0,0,5,0,1,20
"Blockit, I.",AUS,0,0,5,0,1,20
"Beaver-Dantes, E.",AUS,0,0,4,0,1,20
"A'Little, L.",AUS,0,0,3,3,1,20
"A'Moderateamount, L.",AUS,0,0,3,0,1,20
"Larson, P.",AUS,0,0,2,0,1,20
"Mendonca, M.",AUS,0,0,2,0,1,20
"Ironside, B.",NO,2,9,0,0,1,20
"Room, W.",NO,1,5,2,0,1,20
"Rubbe, G.",NO,1,5,1,0,1,20
"Andrews, J.",NO,1,15,0,0,1,20
"Arianlacher, M.",NO,1,15,0,0,1,20
"Blaylock, M.",NO,1,5,0,0,1,20
"Gump, F.",NO,1,5,0,0,1,20
"Podolak, J.",NO,1,3,0,0,1,20
"Rector, D.",NO,1,5,0,0,1,20
"Taylor, D.",NO,1,5,0,0,1,20
"Ofyourlove, S.",NO,0,0,4,0,1,20
"Ulysses, B.",NO,0,0,3,0,1,20
"Brew, S.",NO,0,0,1,0,1,20
"Toriki, M.",NO,0,0,1,0,1,20
