Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"D'Attoria V, R.",PHI,7,0,0,0,0,0,0,0,0,0,0,0,10,20
"Emoji, E.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,10,20
"Garnett, L.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,10,20
"Howyanow, W.",PHI,6,0,0,3,0,0,0,0,0,0,0,0,10,20
"Franchet, M.",PHI,5,1,1,0,0,0,0,0,0,0,0,0,10,20
"Kassel, T.",PHI,3,0,0,1,0,0,0,0,0,0,0,0,10,20
"Little IV, S.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,10,20
"McGwire, A.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,10,20
"Harding, J.",PHI,2,0,1,0,0,0,0,0,0,0,0,0,10,20
"ILove, G.",PHI,2,1,0,0,0,0,0,0,0,0,0,0,10,20
"McMorris, J.",PHI,2,0,0,1,0,0,0,0,0,0,0,0,10,20
"Grithead, D.",YKW,9,0,0,0,0,0,0,0,0,0,0,0,10,20
"Selich, A.",YKW,8,0,0,0,0,0,0,0,0,0,0,0,10,20
"Virtanen, M.",YKW,8,0,0,0,0,0,0,0,0,0,0,0,10,20
"Lewis, L.",YKW,7,0,0,1,0,0,0,0,0,0,0,0,10,20
"Alexander, N.",YKW,6,1,1,0,0,0,0,0,0,0,0,0,10,20
"Kearse, J.",YKW,5,0,1,0,0,0,0,0,0,0,0,0,10,20
"Maulolo, C.",YKW,5,3,0,0,0,0,0,0,0,0,0,0,10,20
"Kroustis, G.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,10,20
"Leonard, M.",YKW,4,0,0,1,0,0,0,0,0,0,0,0,10,20
"Snuggles, J.",YKW,3,0,0,3,0,0,0,0,0,0,0,0,10,20
"Smyles, L.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,10,20
