Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pak, Y.",OCO,3,35,3,0,4,22
"Jones, D.",OCO,1,15,0,0,4,22
"Johns, A.",OCO,0,0,5,0,4,22
"Harrison, H.",OCO,0,0,4,0,4,22
"Wokkenfuss, G.",OCO,0,0,3,0,4,22
"Iridian, G.",OCO,0,0,2,0,4,22
"Irving, J.",OCO,0,0,2,0,4,22
"Nakamura, T.",OCO,0,0,1,1,4,22
"Bigby, L.",OCO,0,0,1,0,4,22
"Phillips, J.",OCO,0,0,1,0,4,22
"Dodggy, B.",SJS,1,5,6,0,4,22
"Staley, T.",SJS,1,15,0,0,4,22
"Sweets, C.",SJS,1,23,0,0,4,22
"Thomas-Fox, D.",SJS,1,5,0,0,4,22
"Lee, B.",SJS,0,0,5,1,4,22
"Cardrissian, R.",SJS,0,0,3,0,4,22
"Pancake, P.",SJS,0,0,3,0,4,22
"Bot, B.",SJS,0,0,2,0,4,22
"McDavid, L.",SJS,0,0,2,0,4,22
"Pest, T.",SJS,0,0,2,0,4,22
"Johnson, R.",SJS,0,0,1,1,4,22
"Tyerucker, Q.",SJS,0,0,1,1,4,22
