Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Savea, A.",LV,1,5,0,1,1,5
"Omega, K.",LV,1,15,0,0,1,5
"Cuzheforcedlegiontoretire, B.",LV,0,0,5,1,1,5
"Swift, T.",LV,0,0,4,0,1,5
"Askins, J.",LV,0,0,3,0,1,5
"LittlerBot, S.",LV,0,0,2,0,1,5
"McBooty, B.",LV,0,0,2,0,1,5
"Shaq, B.",LV,0,0,1,0,1,5
"Hayes, R.",PHI,2,10,5,0,1,5
"Van Buren, M.",PHI,1,5,4,0,1,5
"Filmore, M.",PHI,1,5,3,0,1,5
"Bot, B.",PHI,1,5,0,0,1,5
"Davidson, D.",PHI,1,5,0,0,1,5
"Flock, R.",PHI,1,15,0,0,1,5
"Hendrix, M.",PHI,1,5,0,0,1,5
"Lee, J.",PHI,1,5,0,0,1,5
"Tyler, J.",PHI,0,0,9,0,1,5
"Arthur, C.",PHI,0,0,8,0,1,5
"DiMirio, P.",PHI,0,0,3,0,1,5
"Kroetch, D.",PHI,0,0,1,0,1,5
"Milan, C.",PHI,0,0,1,0,1,5
