Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Bayley, B.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,10,12
"Pennington, C.",SJS,7,0,1,0,0,0,0,0,0,0,0,0,10,12
"Pennington, T.",SJS,7,0,2,0,0,0,0,0,0,0,0,0,10,12
"Deringer, K.",SJS,6,0,2,0,0,0,0,0,0,0,0,0,10,12
"Staley, T.",SJS,4,0,1,0,0,0,0,0,0,0,0,0,10,12
"Troyski, X.",SJS,4,0,0,2,0,0,0,0,0,0,0,0,10,12
"Tuck, J.",SJS,3,0,1,0,0,0,0,0,0,0,0,0,10,12
"Horne, B.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,10,12
"Poopsie, D.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,10,12
"Riposte, F.",SJS,2,0,1,0,0,0,0,0,0,0,0,0,10,12
"Methane, D.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,10,12
"Verden, J.",YKW,7,0,0,0,0,0,0,0,0,0,0,0,10,12
"Skinner, Z.",YKW,7,0,0,0,0,0,0,0,0,0,0,0,10,12
"Dugnutt, B.",YKW,6,0,0,1,0,0,0,0,0,0,0,0,10,12
"Taylor, C.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,10,12
"Foster, W.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,10,12
"Rainey, R.",YKW,4,0,0,1,0,0,0,0,0,0,0,0,10,12
"Woodham, A.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,10,12
"Piazza, N.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,10,12
"Chambers III, C.",YKW,2,2,0,0,0,0,0,0,0,0,0,0,10,12
"Lavelle, D.",YKW,2,0,0,1,0,0,0,0,0,0,0,0,10,12
"Waiters, A.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,10,12
