Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Miller II, C.",AZ,2,20,0,0,1,22
"Golladay, C.",AZ,1,5,6,1,1,22
"Evans, H.",AZ,1,15,2,0,1,22
"Yoda, B.",AZ,1,10,1,0,1,22
"Hughes, Q.",AZ,1,5,0,0,1,22
"Passman, T.",AZ,1,15,0,0,1,22
"Arbage, G.",AZ,0,0,5,0,1,22
"Buckley, B.",AZ,0,0,5,0,1,22
"Block, T.",AZ,0,0,3,0,1,22
"Unk, J.",AZ,0,0,3,0,1,22
"Fassingit, H.",AUS,1,5,6,0,1,22
"Saurus, B.",AUS,1,10,5,0,1,22
"Saurus, B.",AUS,1,14,3,0,1,22
"Mendonca, M.",AUS,1,5,2,1,1,22
"Egghands, T.",AUS,1,5,0,0,1,22
"Beaver-Dantes, E.",AUS,0,0,5,1,1,22
"Larson, P.",AUS,0,0,3,0,1,22
"Saurus, A.",AUS,0,0,3,0,1,22
"Leaf Jr., R.",AUS,0,0,1,1,1,22
