Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Ishigawa, H.",COL,7,0,0,0,0,0,0,0,0,0,0,0,10,10
"Bly Jr., A.",COL,5,0,0,3,2,0,0,0,0,0,0,0,10,10
"Flock, R.",COL,5,0,0,0,0,0,0,0,0,0,0,0,10,10
"Sandoval, A.",COL,5,2,3,0,0,0,0,0,0,0,0,0,10,10
"Ramero, R.",COL,4,0,1,2,0,0,0,0,0,0,0,0,10,10
"Brister, T.",COL,3,1,0,1,0,0,0,0,0,0,0,0,10,10
"Bagwell, N.",COL,2,1,0,0,0,0,0,0,0,0,0,0,10,10
"Kamaka, E.",COL,2,0,0,0,0,0,0,0,0,0,0,0,10,10
"Thibault, A.",COL,2,0,0,0,0,0,0,0,0,0,0,0,10,10
"Tillman, M.",COL,2,0,0,0,0,0,0,0,0,0,0,0,10,10
"Pierno, N.",COL,1,0,1,0,0,0,0,0,0,0,0,0,10,10
"Hansen, A.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,10,10
"Washington, L.",SJS,8,0,0,1,0,0,0,0,0,0,0,0,10,10
"Harrison, S.",SJS,7,1,0,3,0,0,0,0,0,0,0,0,10,10
"Deringer, K.",SJS,6,0,0,1,0,0,0,0,0,0,0,0,10,10
"Brill, J.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,10,10
"Horne, B.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,10,10
"Canton, J.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,10,10
"Chambers III, C.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,10,10
"Lewith, T.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,10,10
"Marrett, O.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,10,10
"Poopsie, D.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,10,10
"Barnhardt, B.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,10,10
