Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Windchesthair, A.",COL,1,5,3,0,10,10
"Vibrations, F.",COL,0,0,12,0,10,10
"Bastard, F.",COL,0,0,5,0,10,10
"Knuckler, B.",COL,0,0,5,0,10,10
"Down, D.",COL,0,0,3,0,10,10
"Grau, M.",COL,0,0,3,0,10,10
"Chipmunk, A.",COL,0,0,2,0,10,10
"Rucker, F.",SJS,1,10,0,1,10,10
"Lagerfield, E.",SJS,1,15,0,0,10,10
"Barnhardt, B.",SJS,1,5,0,0,10,10
"McKoutchie, M.",SJS,0,0,8,0,10,10
"Jahelpme, H.",SJS,0,0,6,2,10,10
"Tacktheritrix, J.",SJS,0,0,4,0,10,10
"Brannigan, Z.",SJS,0,0,3,0,10,10
"Probincrux III, D.",SJS,0,0,2,0,10,10
"Riddick, D.",SJS,0,0,1,0,10,10
"Tuck Jr., T.",SJS,0,0,1,0,10,10
