Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Amper, T.",YKW,1,5,3,0,6,13
"Cox, P.",YKW,1,5,0,0,6,13
"Dugnutt, B.",YKW,1,5,0,0,6,13
"Ones, B.",YKW,0,0,4,0,6,13
"Pooky, S.",YKW,0,0,4,0,6,13
"Carrasco, T.",YKW,0,0,2,0,6,13
"Mushing, M.",YKW,0,0,2,0,6,13
"Rchon, A.",YKW,0,0,2,0,6,13
"Pitcher, A.",YKW,0,0,1,0,6,13
"Tyler, J.",PHI,2,15,3,0,6,13
"Van Buren, M.",PHI,1,5,1,0,6,13
"Brown, M.",PHI,1,7,0,1,6,13
"Towers, J.",PHI,1,2,0,0,6,13
"Hayes, R.",PHI,0,0,6,0,6,13
"Arthur, C.",PHI,0,0,4,0,6,13
"Fillmore, M.",PHI,0,0,3,0,6,13
