Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"DeSoto, J.",PHI,1,9,0,0,13,25
"Suzuki, S.",PHI,1,5,0,0,13,25
"Tremblay, S.",PHI,0,0,9,1,13,25
"Van Buren, M.",PHI,0,0,5,0,13,25
"Elephant, M.",PHI,0,0,4,0,13,25
"Hayes, R.",PHI,0,0,3,0,13,25
"Arrabiata, D.",PHI,0,0,2,0,13,25
"Dotson, F.",PHI,0,0,2,0,13,25
"Blocksdale Jr., A.",PHI,0,0,1,0,13,25
"Torenson, S.",PHI,0,0,1,0,13,25
"Fukushu, M.",BAL,1,5,1,0,13,25
"Tyerucker, Q.",BAL,1,10,1,0,13,25
"Campbell, J.",BAL,1,10,0,0,13,25
"Fries, N.",BAL,1,5,0,0,13,25
"Goodman, G.",BAL,1,5,0,0,13,25
"Burrito, G.",BAL,0,0,4,0,13,25
"Chalupa, C.",BAL,0,0,3,1,13,25
"Gordita, C.",BAL,0,0,3,0,13,25
"Lewandowski, J.",BAL,0,0,3,0,13,25
"Pack, C.",BAL,0,0,3,0,13,25
