Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Booker, B.",PHI,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Zelos, J.",PHI,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"DeSoto, J.",PHI,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Suzuki, S.",PHI,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Cross, M.",PHI,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"D'Attoria V, R.",PHI,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Eriksen, W.",PHI,3,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Haywood, H.",PHI,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Gronlie, T.",PHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Om, T.",PHI,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Wrecks, T.",PHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"De Ville, D.",BAL,11,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Kennedy, D.",BAL,11,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Avery, E.",BAL,8,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Harris, C.",BAL,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Syracuse, I.",BAL,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Green, W.",BAL,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Goodman, G.",BAL,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Stackinpaper, B.",BAL,3,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,13,25
"Hole, M.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Annastesia, N.",BAL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
