Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Lagerfield, E.",SJS,2,13,2,0,5,10
"Brannigan, Z.",SJS,1,5,2,0,5,10
"Oles, K.",SJS,1,9,0,0,5,10
"Brill, J.",SJS,1,15,0,0,5,10
"Rucker, F.",SJS,0,0,8,0,5,10
"McKoutchie, M.",SJS,0,0,7,0,5,10
"Probincrux III, D.",SJS,0,0,6,0,5,10
"Jahelpme, H.",SJS,0,0,4,0,5,10
"Tacktheritrix, J.",SJS,0,0,3,0,5,10
"Gambino, C.",BAL,2,21,0,0,5,10
"L'Alto, V.",BAL,1,10,3,0,5,10
"Taylor, O.",BAL,1,5,3,0,5,10
"Delacour, A.",BAL,1,16,0,0,5,10
"Fletcher, G.",BAL,1,5,0,0,5,10
"Star, L.",BAL,0,0,5,0,5,10
"Jeremy, R.",BAL,0,0,4,0,5,10
"Steele, R.",BAL,0,0,4,0,5,10
"Grey, S.",BAL,0,0,3,0,5,10
"Harp, D.",BAL,0,0,2,0,5,10
"Diggler, D.",BAL,0,0,1,0,5,10
