Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Guard, L.",COL,1,14,9,0,1,22
"Guard, R.",COL,1,15,6,0,1,22
"Magic, M.",COL,1,15,0,0,1,22
"Tackle, L.",COL,0,0,5,0,1,22
"Sauce, E.",COL,0,0,4,0,1,22
"Owens, A.",COL,0,0,3,0,1,22
"Robertowski, G.",COL,0,0,3,0,1,22
"Centre, S.",COL,0,0,2,0,1,22
"Tackle, R.",COL,0,0,1,1,1,22
"Vincent, M.",COL,0,0,1,0,1,22
"Hellzapoppin, J.",YKW,1,5,0,0,1,22
"Forty-Two, L.",YKW,0,0,8,0,1,22
"Ones, B.",YKW,0,0,7,0,1,22
"Pooky, S.",YKW,0,0,5,0,1,22
"Amper, T.",YKW,0,0,3,0,1,22
"Rchonsucks, A.",YKW,0,0,3,0,1,22
"Drake, O.",YKW,0,0,1,0,1,22
