Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Quaid, D.",YKW,9,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Hellzapoppin, J.",YKW,8,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Leonard, M.",YKW,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Thomaslacher, B.",YKW,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,10,25
"Alexander, N.",YKW,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Dookmarriot, L.",YKW,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Cho, J.",YKW,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Valdyr, M.",YKW,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Foster, D.",YKW,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Money, P.",YKW,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Wilf, G.",AZ,8,0,2,0/1,3,1,0,0,0/0/0,1,0,0,0,10,25
"Crunk, T.",AZ,7,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Kehla, Z.",AZ,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Jadakiss, D.",AZ,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Koniecpolski, S.",AZ,3,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Noble Jr., L.",AZ,3,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Miller, P.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Quin, A.",AZ,2,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,10,25
"Masters, S.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Ryeu, S.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Scarlett, D.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
