Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Stephens, W.",PHI,10,0,0,1,0,0,0,0,0,0,0,0,1,22
"D'Attoria V, R.",PHI,8,0,0,0,0,0,0,0,0,0,0,0,1,22
"Booker, B.",PHI,4,0,0,1,1,0,0,0,0,0,0,0,1,22
"Cross, M.",PHI,4,0,0,2,2,0,0,0,0,0,0,0,1,22
"Howyanow, W.",PHI,4,0,2,1,0,0,0,0,0,0,0,0,1,22
"Harding, J.",PHI,3,1,0,0,0,0,0,0,0,0,0,0,1,22
"Altidor, J.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,1,22
"Gimmy, I.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,1,22
"Gronlie, T.",PHI,2,0,1,0,0,0,0,0,0,0,0,0,1,22
"Eriksen, W.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,1,22
"Suzuki, S.",PHI,1,0,1,0,0,0,0,0,0,0,0,0,1,22
"Bayley Jr., B.",CHI,12,0,1,0,0,0,0,0,0,0,0,0,1,22
"Tucker Jr., P.",CHI,10,0,1,0,0,0,0,0,0,0,0,0,1,22
"Hockhertz, M.",CHI,9,0,0,1,0,0,0,0,0,0,0,0,1,22
"MacAndrew, H.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,1,22
"Ridley, X.",CHI,5,0,0,1,0,0,0,0,0,0,0,0,1,22
"Skarsgard, T.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,1,22
"Mack, M.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,1,22
"Smirh, J.",CHI,4,1,0,0,0,0,0,0,0,0,0,0,1,22
"Firestorm-Fjord, O.",CHI,3,0,0,5,1,0,0,0,0,0,0,0,1,22
"Vassallo, S.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,1,22
"Works, S.",CHI,2,2,0,0,0,0,0,0,0,0,0,0,1,22
