Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"d'Alcott, R.",CHI,1,15,0,0,15,25
"Riposte, I.",CHI,0,0,10,0,15,25
"Bayley Jr., B.",CHI,0,0,6,0,15,25
"Ahstreet, C.",CHI,0,0,5,0,15,25
"LaFleur, F.",CHI,0,0,4,1,15,25
"Gelbman, T.",CHI,0,0,2,0,15,25
"Yoda, B.",CHI,0,0,2,0,15,25
"Tirtawidjaja, J.",CHI,0,0,1,0,15,25
"Tucker Jr., P.",CHI,0,0,1,0,15,25
"Quail, D.",NY,1,5,12,0,15,25
"Kong, D.",NY,1,5,7,1,15,25
"Kong, F.",NY,1,5,6,0,15,25
"Kong, C.",NY,1,5,3,0,15,25
"Andrews, J.",NY,1,5,0,0,15,25
"Roberts, B.",NY,1,5,0,0,15,25
"McDavid, L.",NY,0,0,4,0,15,25
"Rool, K.",NY,0,0,3,0,15,25
"Bawlls, B.",NY,0,0,2,1,15,25
"Owens, A.",NY,0,0,2,0,15,25
