Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Danger, D.",COL,9,0,0,0,0,0,0,0,0,0,0,0,13,13
"Mills, B.",COL,8,0,0,0,0,0,0,0,0,0,0,0,13,13
"Oakes, B.",COL,6,0,1,2,2,0,0,0,0,0,0,0,13,13
"Montgomery, B.",COL,4,0,0,0,0,0,0,0,0,0,0,0,13,13
"Tillman, M.",COL,4,0,1,0,0,0,0,0,0,0,0,0,13,13
"Ishigawa, H.",COL,3,0,1,0,0,0,0,0,0,0,0,0,13,13
"Lejune, L.",COL,3,0,0,0,0,0,0,0,0,0,0,0,13,13
"Hornbacher, A.",COL,2,0,0,1,0,0,0,0,0,0,0,0,13,13
"Marrett, O.",COL,2,2,0,0,0,0,0,0,0,0,0,0,13,13
"Sachs, J.",COL,2,0,0,0,0,0,0,0,0,0,0,0,13,13
"Wrong, O.",COL,1,0,0,0,0,0,0,0,0,0,0,0,13,13
"Vans, R.",AZ,17,1,0,0,0,0,0,0,0,0,0,0,13,13
"Hobbs, S.",AZ,10,0,0,1,0,0,0,0,0,0,0,0,13,13
"Selich, A.",AZ,9,1,0,1,0,0,0,0,0,0,0,0,13,13
"Arnold, D.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,13,13
"Barnes, B.",AZ,6,0,1,0,0,0,0,0,0,0,0,0,13,13
"Sackerman, F.",AZ,4,1,0,0,0,0,0,0,0,0,0,0,13,13
"Mughes, H.",AZ,3,0,0,2,0,0,0,0,0,0,0,0,13,13
"Asipi III, A.",AZ,2,0,0,3,0,0,0,0,0,0,0,0,13,13
"Robertson, A.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,13,13
"Earl, B.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,13,13
"Reese, A.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,13,13
"Springfield, J.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,13,13
"Shady, S.",AZ,0,0,0,0,0,0,0,0,0,0,0,0,13,13
