Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Marchand, J.",PHI,10,0,1,0,0,0,0,0,0,0,0,0,2,10
"Tucker, P.",PHI,8,0,0,2,0,0,0,0,0,0,0,0,2,10
"Davidson, D.",PHI,7,2,0,0,0,0,0,0,0,0,0,0,2,10
"Lee, J.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,2,10
"Kronen, R.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,2,10
"Felix, L.",PHI,3,0,0,1,0,0,0,0,0,0,0,0,2,10
"David, M.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,2,10
"Hayden, A.",PHI,3,0,0,1,0,0,0,0,0,0,0,0,2,10
"Verns, D.",PHI,3,0,0,1,1,0,0,0,0,0,0,0,2,10
"Dam, D.",PHI,2,0,1,0,0,0,0,0,0,0,0,0,2,10
"Weathers III, B.",PHI,2,1,0,0,0,0,0,0,0,0,0,0,2,10
"StrongSafety5, Z.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,2,10
"Horne, B.",SJS,15,0,0,0,0,0,0,0,0,0,0,0,2,10
"Deringer, K.",SJS,9,1,0,0,0,0,0,0,0,0,0,0,2,10
"Washington, L.",SJS,9,1,0,1,0,0,0,0,0,0,0,0,2,10
"Hansen, A.",SJS,8,0,0,0,0,0,0,0,0,0,0,0,2,10
"Marrett, O.",SJS,5,3,0,0,0,0,0,0,0,0,0,0,2,10
"Brill, J.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,2,10
"Harrison, S.",SJS,4,2,0,1,0,0,0,0,0,0,0,0,2,10
"Barnhardt, B.",SJS,3,1,1,0,0,0,0,0,0,0,0,0,2,10
"Canton, J.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,2,10
"Poopsie, D.",SJS,2,0,0,1,0,0,0,0,0,0,0,0,2,10
"Chambers III, C.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,2,10
"Lewith, T.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,2,10
"Troyski, X.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,2,10
