Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hamilton, C.",OCO,2,15,3,0,7,2
"Bavitz, I.",OCO,1,1,0,0,7,2
"Willie, T.",OCO,1,5,0,0,7,2
"Jenkins, L.",OCO,0,0,5,0,7,2
"Winchester, A.",OCO,0,0,5,0,7,2
"Finkenlarkin, S.",OCO,0,0,3,1,7,2
"Ferguson, D.",OCO,0,0,2,1,7,2
"Bowers Jr, V.",OCO,0,0,1,0,7,2
"Clegane, G.",OCO,0,0,1,0,7,2
"Wright Jr, G.",OCO,0,0,1,0,7,2
"Timlin, S.",ARI,2,10,1,0,7,2
"MacManus, C.",ARI,1,10,2,0,7,2
"Asipi, A.",ARI,1,5,0,0,7,2
"Dam, D.",ARI,1,5,0,0,7,2
"Jackson, M.",ARI,1,15,0,0,7,2
"King, G.",ARI,1,10,0,0,7,2
"Luechly, L.",ARI,1,5,0,0,7,2
"Rashad, I.",ARI,1,10,0,0,7,2
"Pest, T.",ARI,0,0,7,0,7,2
"Tkachuk, J.",ARI,0,0,4,0,7,2
"Tuck, J.",ARI,0,0,4,0,7,2
"Thomas, A.",ARI,0,0,2,3,7,2
"Mackworthy, R.",ARI,0,0,2,0,7,2
"Worthy, G.",ARI,0,0,1,0,7,2
