Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Skuff, R.",BAL,1,10,3,0,6,22
"Bean, S.",BAL,1,15,0,0,6,22
"Dolls, B.",BAL,0,0,3,0,6,22
"Steele, R.",BAL,0,0,3,0,6,22
"Jeremy, R.",BAL,0,0,2,0,6,22
"Williams, D.",BAL,0,0,2,0,6,22
"Star, L.",BAL,0,0,1,0,6,22
"Cardrissian, R.",SJS,2,15,0,0,6,22
"Pest, T.",SJS,1,10,7,1,6,22
"Otle, C.",SJS,1,5,0,0,6,22
"Lee, B.",SJS,0,0,6,1,6,22
"Johnson, R.",SJS,0,0,4,0,6,22
"Bot, B.",SJS,0,0,2,0,6,22
"McDavid, L.",SJS,0,0,2,0,6,22
"Pancake, P.",SJS,0,0,2,0,6,22
"Dodggy, B.",SJS,0,0,1,0,6,22
