Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Thompson, P.",OCO,1,5,8,0,9,15
"Lattimer, A.",OCO,1,5,0,0,9,15
"Dong, J.",OCO,0,0,8,0,9,15
"Boult, T.",OCO,0,0,6,1,9,15
"Johns, A.",OCO,0,0,6,0,9,15
"Stennet, J.",OCO,0,0,4,0,9,15
"Zephyrous, S.",OCO,0,0,3,0,9,15
"Blaze, J.",OCO,0,0,1,0,9,15
"Ramsey Jr., G.",NO,2,20,0,0,9,15
"Danielsson, A.",NO,1,5,1,0,9,15
"Arnold, D.",NO,1,15,0,0,9,15
"Kuusela, G.",NO,1,5,0,0,9,15
"Belongwithme, H.",NO,0,0,8,0,9,15
"Watyumaidmedu, L.",NO,0,0,5,1,9,15
"Sackless, S.",NO,0,0,5,0,9,15
"Sno, F.",NO,0,0,4,0,9,15
"Spais, B.",NO,0,0,3,0,9,15
"Swift, T.",NO,0,0,1,0,9,15
