Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Mango-Panda, H.",SAR,12,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Andrews, H.",SAR,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Beat, N.",SAR,6,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,7,25
"Dillmiballs, F.",SAR,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Adams, X.",SAR,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,7,25
"Nkiah, J.",SAR,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Goku, S.",SAR,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Jackson, D.",SAR,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Clemente, C.",SAR,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,25
"Heights, A.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Karpaasi, M.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Sternenstaub, S.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Goodman, G.",BAL,5,1,2,0/0,0,0,1,0,0/0/0,0,0,0,0,7,25
"Green, W.",BAL,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Syracuse, I.",BAL,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Avery, E.",BAL,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,7,25
"De Ville, D.",BAL,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Hole, M.",BAL,4,3,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Annastesia, N.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Kennedy, D.",BAL,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,25
"Stackinpaper, B.",BAL,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,7,25
"Harris, C.",BAL,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,25
