Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Diggler, D.",BAL,0,0,9,0,2,14
"Jeremy, R.",BAL,0,0,7,0,2,14
"Star, L.",BAL,0,0,4,0,2,14
"Steele, R.",BAL,0,0,4,0,2,14
"Grey, S.",BAL,0,0,3,0,2,14
"Brown, M.",BAL,0,0,2,3,2,14
"L'Alto, V.",BAL,0,0,1,0,2,14
"Five, S.",OCO,0,0,8,0,2,14
"Twelve, S.",OCO,0,0,6,0,2,14
"Four, S.",OCO,0,0,5,0,2,14
"Six, S.",OCO,0,0,3,0,2,14
"Thirteen, S.",OCO,0,0,3,0,2,14
"Zephyrous, S.",OCO,0,0,3,0,2,14
"Adams, R.",OCO,0,0,2,0,2,14
"McPoyal, G.",OCO,0,0,1,0,2,14
"Blaze, J.",OCO,0,0,0,1,2,14
