Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Dam, D.",BAL,2,10,0,0,13,5
"Steele, R.",BAL,1,15,7,0,13,5
"Star, L.",BAL,1,10,6,1,13,5
"Broadway, E.",BAL,1,5,0,0,13,5
"Metas, B.",BAL,1,5,0,0,13,5
"Willie, T.",BAL,1,5,0,0,13,5
"Jeremy, R.",BAL,0,0,8,0,13,5
"Diggler, D.",BAL,0,0,5,0,13,5
"Grey, S.",BAL,0,0,3,0,13,5
"Taylor, O.",BAL,0,0,3,0,13,5
"Koch, D.",BAL,0,0,1,0,13,5
"Crush, C.",COL,1,5,2,0,13,5
"Windchesthair, A.",COL,1,10,1,0,13,5
"Krimlaw, A.",COL,1,8,0,0,13,5
"Vibrations, F.",COL,0,0,5,0,13,5
"Bastard, F.",COL,0,0,4,0,13,5
"Farlane, D.",COL,0,0,3,0,13,5
"Knuckler, B.",COL,0,0,3,0,13,5
"Down, D.",COL,0,0,1,0,13,5
