Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Fillmore, M.",PHI,1,5,4,0,4,10
"Garden, J.",PHI,1,5,0,0,4,10
"Tyler, J.",PHI,0,0,4,1,4,10
"Arthur, C.",PHI,0,0,3,1,4,10
"Hayes, R.",PHI,0,0,2,1,4,10
"O'Sullivan, C.",PHI,0,0,1,0,4,10
"Brown, M.",PHI,0,0,0,1,4,10
"Hobbs, S.",AZ,1,5,0,0,4,10
"Dwyer, J.",AZ,1,5,0,0,4,10
"Ernston, H.",AZ,1,5,0,0,4,10
"Medved, E.",AZ,1,5,0,0,4,10
"Wachter, J.",AZ,1,5,0,0,4,10
"Robotman, B.",AZ,0,0,9,0,4,10
"Robotman, A.",AZ,0,0,8,0,4,10
"Robotman, D.",AZ,0,0,6,0,4,10
"Robotman, E.",AZ,0,0,4,1,4,10
"Crindy, B.",AZ,0,0,2,0,4,10
"Robotman, C.",AZ,0,0,2,0,4,10
