Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Dotson, F.",PHI,1,5,3,0,8,20
"Tyler, J.",PHI,0,0,5,0,8,20
"Hayes, R.",PHI,0,0,2,0,8,20
"Arthur, C.",PHI,0,0,1,0,8,20
"Fillmore, M.",PHI,0,0,1,0,8,20
"Hank, F.",PHI,0,0,1,0,8,20
"Van Buren, M.",PHI,0,0,1,0,8,20
"Bakshi, S.",AUS,2,20,0,0,8,20
"Gaines, N.",AUS,2,15,0,0,8,20
"A'Ton, L.",AUS,1,5,6,1,8,20
"A'Little, L.",AUS,0,0,3,1,8,20
"A'Barelyanything, L.",AUS,0,0,3,0,8,20
"Beaver-Dantes, E.",AUS,0,0,2,1,8,20
"A'Moderateamount, L.",AUS,0,0,2,0,8,20
"Blockit, I.",AUS,0,0,2,0,8,20
"Mendonca, M.",AUS,0,0,1,0,8,20
