Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Kassel, T.",PHI,7,0,0,1,0,0,0,0,0,0,0,0,8,20
"Emoji, E.",PHI,5,0,0,1,0,0,0,0,0,0,0,0,8,20
"Garnett, L.",PHI,5,0,0,2,0,0,0,0,0,0,0,0,8,20
"Howyanow, W.",PHI,5,0,2,1,0,0,0,0,0,0,0,0,8,20
"D'Attoria V, R.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,8,20
"ILove, G.",PHI,3,1,1,0,0,0,0,0,0,0,0,0,8,20
"McGwire, A.",PHI,3,0,1,0,0,0,0,0,0,0,0,0,8,20
"Franchet, M.",PHI,2,1,0,0,0,0,0,0,0,0,0,0,8,20
"Harding, J.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,8,20
"Little IV, S.",PHI,2,0,1,0,0,0,0,0,0,0,0,0,8,20
"McMorris, J.",PHI,2,0,0,2,0,0,0,0,0,0,0,0,8,20
"Jensen, C.",AUS,14,0,0,0,0,0,0,0,0,0,0,0,8,20
"Bakshi, S.",AUS,11,1,0,0,0,0,0,0,0,0,0,0,8,20
"Edmond, H.",AUS,7,0,1,0,0,0,0,0,0,0,0,0,8,20
"Lavelle Jr., D.",AUS,7,0,0,0,0,0,0,0,0,0,0,0,8,20
"Kuusela, G.",AUS,6,0,1,0,0,0,0,0,0,0,0,0,8,20
"Okura, T.",AUS,6,0,2,0,0,0,0,0,0,0,0,0,8,20
"Fassingit, H.",AUS,4,2,0,0,0,0,0,0,0,0,0,0,8,20
"Idlewyld, K.",AUS,4,2,0,0,0,0,0,0,0,0,0,0,8,20
"Ridley, X.",AUS,4,0,0,4,0,0,0,0,0,0,0,0,8,20
"Bradberton, J.",AUS,1,0,0,0,0,0,0,0,0,0,0,0,8,20
"Sexjoke, A.",AUS,1,0,0,0,0,0,0,0,0,0,0,0,8,20
