Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ruffins, K.",NO,1,15,9,0,7,10
"Bolden, B.",NO,1,5,5,1,7,10
"Ory, K.",NO,1,10,5,0,7,10
"Blanket8, Z.",NO,1,5,0,0,7,10
"Roll, J.",NO,0,0,10,0,7,10
"Armstrong, L.",NO,0,0,2,0,7,10
"DiMirio, P.",NO,0,0,2,0,7,10
"Savea, A.",NO,0,0,2,0,7,10
"Smallwood, D.",NO,0,0,0,2,7,10
"Taylor, O.",BAL,2,13,3,0,7,10
"Jeremy, R.",BAL,1,14,0,2,7,10
"Fletcher, G.",BAL,1,10,0,0,7,10
"Willie, T.",BAL,1,15,0,0,7,10
"Diggler, D.",BAL,0,0,4,0,7,10
"L'Alto, V.",BAL,0,0,4,0,7,10
"Steele, R.",BAL,0,0,4,0,7,10
"Star, L.",BAL,0,0,2,2,7,10
"Grey, S.",BAL,0,0,2,1,7,10
"Harp, D.",BAL,0,0,1,0,7,10
