Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Van Buren, M.",PHI,1,10,6,0,11,9
"Lee, J.",PHI,1,15,0,0,11,9
"Filmore, M.",PHI,0,0,8,1,11,9
"Arthur, C.",PHI,0,0,2,1,11,9
"Tyler, J.",PHI,0,0,2,1,11,9
"Hayes, R.",PHI,0,0,2,0,11,9
"O'Sullivan, S.",PHI,0,0,2,0,11,9
"Farlane, D.",PHI,0,0,1,2,11,9
"Robotman, B.",AZ,1,5,5,0,11,9
"Crindy, B.",AZ,1,10,2,0,11,9
"Mackworthy, R.",AZ,1,5,1,0,11,9
"Dwyer, J.",AZ,1,10,0,0,11,9
"Robotman, A.",AZ,0,0,7,0,11,9
"Robotman, C.",AZ,0,0,3,0,11,9
"Robotman, D.",AZ,0,0,3,0,11,9
"Robotman, E.",AZ,0,0,2,1,11,9
