Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"McCringleberry, H.",BER,9,0,1,2,1,0,1,0,0,0,0,0,3,25
"Blanco, B.",BER,7,0,0,0,0,0,0,0,0,0,0,0,3,25
"Miller II, C.",BER,6,0,1,0,0,0,0,0,0,0,0,0,3,25
"Krause, M.",BER,5,0,0,1,0,0,0,0,0,0,0,0,3,25
"Quinn, A.",BER,5,0,0,1,0,0,0,0,0,0,0,0,3,25
"Schell, A.",BER,5,0,0,2,0,0,0,0,0,0,0,0,3,25
"Jones, S.",BER,4,1,0,2,0,0,0,0,0,0,0,0,3,25
"Richards, E.",BER,4,0,0,0,0,0,0,0,0,0,0,0,3,25
"Vassallo, S.",BER,3,1,0,0,0,0,0,0,0,0,0,0,3,25
"Steel, H.",BER,2,1,0,0,0,0,0,0,0,0,0,0,3,25
"VonPebbles, M.",BER,1,0,0,0,0,0,0,0,0,0,0,0,3,25
"Hockhertz, M.",CHI,9,0,0,1,0,0,0,0,0,0,0,0,3,25
"Shields, T.",CHI,9,1,1,0,0,0,0,0,0,0,0,0,3,25
"Domine, J.",CHI,8,0,1,2,1,0,1,0,0,0,0,0,3,25
"d'Alcott, R.",CHI,6,0,1,0,0,0,0,0,0,0,0,0,3,25
"Oles JR, T.",CHI,6,0,0,3,2,0,0,0,0,0,0,0,3,25
"MacAndrew, H.",CHI,5,1,0,0,0,0,0,0,0,0,0,0,3,25
"Hayes, V.",CHI,4,1,1,0,0,0,0,0,0,0,0,0,3,25
"Smirh, J.",CHI,4,1,0,0,0,0,0,0,0,0,0,0,3,25
"Eller, A.",CHI,3,0,1,0,0,0,0,0,0,0,0,0,3,25
"Brooks, D.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,3,25
"Firestorm-Fjord, O.",CHI,1,0,0,0,0,0,0,0,0,0,0,0,3,25
