Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Beat, N.",SAR,13,0,0,0,0,0,0,0,0,0,0,0,4,25
"Andrews, H.",SAR,10,0,0,0,0,0,0,0,0,0,0,0,4,25
"Clemente, C.",SAR,8,0,0,1,0,0,0,0,0,0,0,0,4,25
"Adams, X.",SAR,7,0,0,3,0,0,0,0,0,0,0,0,4,25
"Dillmiballs, F.",SAR,7,0,0,0,0,0,0,0,0,0,0,0,4,25
"Nkiah, J.",SAR,6,0,1,0,0,0,0,0,0,0,0,0,4,25
"Edd, B.",SAR,3,0,2,0,0,0,0,0,0,0,0,0,4,25
"Goku, S.",SAR,3,0,1,0,0,0,0,0,0,0,0,0,4,25
"Mango-Panda, H.",SAR,3,0,1,3,0,0,0,0,0,0,0,0,4,25
"Heights, A.",SAR,2,1,0,0,0,0,0,0,0,0,0,0,4,25
"Karpaasi, M.",SAR,1,1,0,0,0,0,0,0,0,0,0,0,4,25
"Domine, J.",CHI,8,1,1,1,0,0,0,0,0,0,0,0,4,25
"Shields, T.",CHI,7,0,0,0,0,0,0,0,0,0,0,0,4,25
"Hayes, V.",CHI,5,1,1,0,0,0,0,0,0,0,0,0,4,25
"Hockhertz, M.",CHI,5,1,0,0,0,0,0,0,0,0,0,0,4,25
"Firestorm-Fjord, O.",CHI,4,0,0,4,0,0,0,0,0,0,0,0,4,25
"MacAndrew, H.",CHI,4,0,1,0,0,0,0,0,0,0,0,0,4,25
"Oles JR, T.",CHI,4,0,0,1,0,0,0,0,0,0,0,0,4,25
"d'Alcott, R.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,4,25
"Eller, A.",CHI,2,1,1,0,0,0,0,0,0,0,0,0,4,25
