Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Koniecpolski, S.",AZ,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Quin, A.",AZ,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Crunk, T.",AZ,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Wilf, G.",AZ,7,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Kehla, Z.",AZ,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,25
"Noble Jr., L.",AZ,5,0,1,0/0,0,0,1,0,0/0/0,0,0,0,0,9,25
"Ryeu, S.",AZ,4,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Scarlett, D.",AZ,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Jadakiss, D.",AZ,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Miller, P.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Mango-Panda, H.",SAR,9,0,1,0/0,5,0,0,0,0/0/0,0,0,0,0,9,25
"Beat, N.",SAR,8,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Andrews, H.",SAR,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Adams, X.",SAR,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Dillmiballs, F.",SAR,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Jackson, D.",SAR,4,3,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Nkiah, J.",SAR,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Clemente, C.",SAR,1,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Goku, S.",SAR,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Heights, A.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
