Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Maddox, S.",LV,1,5,0,0,7,5
"Shoate, T.",LV,1,5,0,0,7,5
"Askins, J.",LV,0,0,9,0,7,5
"McBooty, B.",LV,0,0,7,0,7,5
"Swift, T.",LV,0,0,6,0,7,5
"Shaq, B.",LV,0,0,4,0,7,5
"LittlerBot, S.",LV,0,0,3,0,7,5
"Tenzini, G.",LV,0,0,1,0,7,5
"Cuzheforcedlegiontoretire, B.",LV,0,0,0,1,7,5
"Rucker, F.",SJS,1,10,4,0,7,5
"Tanner, C.",SJS,1,5,1,0,7,5
"Chambers III, C.",SJS,1,5,0,0,7,5
"Diaz, D.",SJS,1,5,0,0,7,5
"McKoutchie, M.",SJS,0,0,6,0,7,5
"Jahelpme, H.",SJS,0,0,3,0,7,5
"Bottles, B.",SJS,0,0,2,0,7,5
"Probincrux III, D.",SJS,0,0,2,0,7,5
"Smallwood, D.",SJS,0,0,2,0,7,5
"Brownce, B.",SJS,0,0,1,0,7,5
