Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Hexagon, L.",NO,11,1,0,0/0,1,1,0,0,0/0/0,0,0,0,0,5,26
"Blaylock, M.",NO,6,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,5,26
"Light, B.",NO,6,1,0,1/1,1,1,0,0,0/0/0,1,0,0,0,5,26
"Rector, D.",NO,6,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,5,26
"Bode, Q.",NO,4,0,0,0/1,2,0,0,0,0/0/0,1,0,0,0,5,26
"Rikiya, M.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Witten, A.",NO,3,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,5,26
"Zbornak, D.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Ranger, A.",NO,2,0,1,1/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Simwell, L.",NO,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Toblerone, M.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Bob, B.",OCO,10,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,5,26
"Joestar, J.",OCO,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Jones, D.",OCO,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,5,26
"Eagle, R.",OCO,5,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Abernathy, K.",OCO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Vegeta, P.",OCO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Biggums, T.",OCO,3,0,2,0/0,1,1,0,0,0/0/0,0,0,0,0,5,26
"Booker, B.",OCO,3,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,5,26
"Scott, R.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Tank, G.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Leaking, R.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Wheezer, C.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
