Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lewis, L.",CHI,10,0,0,5,0,0,0,0,0,0,0,0,3,17
"Rambo, J.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,3,17
"Ridley, X.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,3,17
"Dugnutt, B.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,3,17
"Nikko, G.",CHI,4,0,1,1,1,0,0,0,0,0,0,0,3,17
"Faux, B.",CHI,3,0,1,1,0,0,0,0,0,0,0,0,3,17
"Hondo, A.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,3,17
"Saul, C.",CHI,3,1,1,0,0,0,0,0,0,0,0,0,3,17
"Foster, W.",CHI,2,0,1,0,0,0,0,0,0,0,0,0,3,17
"Brown, M.",YKW,15,0,0,2,0,0,0,0,0,0,0,0,3,17
"Selich, A.",YKW,11,0,0,1,0,0,0,0,0,0,0,0,3,17
"Leaf Jr., R.",YKW,6,0,1,0,0,0,0,0,0,0,0,0,3,17
"Storm, J.",YKW,6,0,0,2,0,0,0,0,0,0,0,0,3,17
"Maulolo, C.",YKW,5,0,1,0,0,0,0,0,0,0,0,0,3,17
"Uchiha, L.",YKW,5,0,0,1,1,0,0,0,0,0,0,0,3,17
"Alexander, N.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,3,17
"Grithead, D.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,3,17
"Skinner, Z.",YKW,3,2,0,0,0,0,0,0,0,0,0,0,3,17
"Snuggles, J.",YKW,3,0,0,1,1,0,1,0,0,0,0,0,3,17
"Kroustis, G.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,3,17
