Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ones, B.",YKW,1,5,3,0,10,16
"Kroustis, G.",YKW,1,5,0,0,10,16
"Leaf Jr., R.",YKW,1,15,0,0,10,16
"Storm, J.",YKW,1,5,0,0,10,16
"Mushing, M.",YKW,0,0,5,0,10,16
"Canton, J.",YKW,0,0,2,0,10,16
"Marshall, M.",YKW,0,0,2,0,10,16
"Amper, T.",YKW,0,0,1,0,10,16
"Pooky, S.",YKW,0,0,1,0,10,16
"Rchonsucks, A.",YKW,0,0,1,0,10,16
"Gump, F.",NO,1,5,3,2,10,16
"Francisco, S.",NO,1,5,0,0,10,16
"Halvorsen, T.",NO,1,10,0,0,10,16
"Jones, B.",NO,1,5,0,0,10,16
"Sno, F.",NO,0,0,11,0,10,16
"Sackless, S.",NO,0,0,4,0,10,16
"Belongwithme, H.",NO,0,0,3,0,10,16
"Spais, B.",NO,0,0,1,1,10,16
"Swift, T.",NO,0,0,1,0,10,16
"Watyumaidmedu, L.",NO,0,0,1,0,10,16
