Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Van Buren, M.",PHI,1,5,3,0,5,7
"Kroetch, D.",PHI,1,5,1,1,5,7
"North, F.",PHI,1,10,0,0,5,7
"Tyler, J.",PHI,0,0,9,0,5,7
"Filmore, M.",PHI,0,0,6,0,5,7
"Arthur, C.",PHI,0,0,3,0,5,7
"Bush, C.",PHI,0,0,1,0,5,7
"DiMirio, P.",PHI,0,0,1,0,5,7
"Asipi Jr., A.",AZ,2,15,0,0,5,7
"Browning, B.",AZ,2,10,0,0,5,7
"Booter, F.",AZ,1,5,0,0,5,7
"Davis, A.",AZ,1,5,0,0,5,7
"Morris, D.",AZ,1,12,0,0,5,7
"Robotman, C.",AZ,0,0,9,1,5,7
"Robotman, A.",AZ,0,0,8,1,5,7
"Robotman, B.",AZ,0,0,8,1,5,7
"Robotman, E.",AZ,0,0,6,0,5,7
"Robotman, D.",AZ,0,0,3,0,5,7
"Mackworthy, R.",AZ,0,0,2,0,5,7
"Wright, O.",AZ,0,0,1,0,5,7
