Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Beaver-Dantes, E.",AUS,1,7,5,0,13,18
"Adams, X.",AUS,1,5,0,0,13,18
"Tidwell, R.",AUS,1,14,0,0,13,18
"A'Barelyanything, L.",AUS,0,0,9,0,13,18
"A'Little, L.",AUS,0,0,5,0,13,18
"A'Ton, L.",AUS,0,0,5,0,13,18
"Owens, A.",AUS,0,0,4,0,13,18
"Larson, P.",AUS,0,0,3,0,13,18
"Mendonca, M.",AUS,0,0,2,0,13,18
"A'Moderateamount, L.",AUS,0,0,1,0,13,18
"Hank, F.",PHI,1,5,1,0,13,18
"McGwire, A.",PHI,1,5,0,0,13,18
"McMorris, J.",PHI,1,3,0,0,13,18
"Tyler, J.",PHI,0,0,9,0,13,18
"Hayes, R.",PHI,0,0,4,0,13,18
"Van Buren, M.",PHI,0,0,2,1,13,18
"Arthur, C.",PHI,0,0,2,0,13,18
"Zephyrous, S.",PHI,0,0,2,0,13,18
"BotTight, Z.",PHI,0,0,1,0,13,18
"Fillmore, M.",PHI,0,0,1,0,13,18
"Torenson, S.",PHI,0,0,1,0,13,18
