Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Mendoza, C.",AUS,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Porter, G.",AUS,10,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"MacGregor, G.",AUS,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Thomaslacher, B.",AUS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Alexander-Arnold, B.",AUS,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,6,26
"Bowie, M.",AUS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Egghands, T.",AUS,3,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Montain, T.",AUS,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Crooks, L.",AUS,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,6,26
"Claxton, S.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Edmond, H.",AUS,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Keiki-Kane, M.",AUS,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Bass, L.",SJS,12,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Brackenridge, T.",SJS,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Lanier, B.",SJS,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Hilliard, R.",SJS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Allen, O.",SJS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Jaxon-Waxon, X.",SJS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Cloudera, Y.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Fisher, G.",SJS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Stein, P.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Vaughne, R.",SJS,2,0,0,0/0,1,1,0,1,0/0/0,0,0,0,0,6,26
"Crowder, R.",SJS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
"Triplet, R.",SJS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,6,26
