Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Foster, D.",YKW,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Thomaslacher, B.",YKW,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Quaid, D.",YKW,8,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,16,25
"Dookmarriot, L.",YKW,6,0,1,0/0,0,0,1,0,0/0/0,0,0,0,0,16,25
"Leonard, M.",YKW,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Valdyr, M.",YKW,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Alexander, N.",YKW,5,3,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Cho, J.",YKW,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Hellzapoppin, J.",YKW,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,16,25
"Money, P.",YKW,3,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Thebaw, S.",YKW,0,0,0,0/0,0,0,0,0,1/0/0,0,1,0,0,16,25
"Hockhertz, M.",CHI,11,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Shields, T.",CHI,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Domine, J.",CHI,7,0,2,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Oles JR, T.",CHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"d'Alcott, R.",CHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Eller, A.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Firestorm-Fjord, O.",CHI,2,0,0,1/1,0,0,0,0,0/0/0,1,0,0,0,16,25
"MacAndrew, H.",CHI,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Smirh, J.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Brooks, D.",CHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Hayes, V.",CHI,1,0,1,0/1,0,0,0,0,0/0/0,1,0,0,0,16,25
