Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Buckley, B.",YKW,0,0,9,0,16,25
"Amper, T.",YKW,0,0,6,0,16,25
"Rechs, Z.",YKW,0,0,5,0,16,25
"Virtanen, M.",YKW,0,0,4,1,16,25
"Pooky, S.",YKW,0,0,4,0,16,25
"Ones, B.",YKW,0,0,3,0,16,25
"Vermillion, J.",YKW,0,0,1,0,16,25
"Riposte, I.",CHI,2,10,4,0,16,25
"d'Alcott, R.",CHI,1,15,0,0,16,25
"Shields, T.",CHI,1,15,0,0,16,25
"LaFleur, F.",CHI,0,0,5,0,16,25
"Bayley Jr., B.",CHI,0,0,4,0,16,25
"Gelbman, T.",CHI,0,0,4,0,16,25
"Ahstreet, C.",CHI,0,0,3,0,16,25
"Tucker Jr., P.",CHI,0,0,3,0,16,25
"Yoda, B.",CHI,0,0,1,0,16,25
"Tirtawidjaja, J.",CHI,0,0,0,1,16,25
